-0.2249  	0.22397  	-0.9750  	-1.3639  	-0.9182  	-0.8684  	-0.2901  	-0.0382  	0.30066  	0.48946  	0.19428  	-0.0034  	0.05163  	0.02203  	0.39899  	0.84542  	-0.2018  	-0.9256  	0.34974  	0.23051  	0.36178  	0.03955  	-0.7738  	0.56899  	0.15946  	0.10234  	0.09765  	0.09150  	-0.7796  	-0.1348  	-0.0236  	0.28918  	0.07567  	-0.0717  	0.62479  	-0.1194  	0.71937  	0.03466  	-0.8102  	0.40591  	0.39450  	-0.0475  	-0.3426  	0.35375  	0.21118  	-0.0867  	0.01032  	-0.0954  	-0.0315  	-0.0281  	-0.1121  	-0.0349  	-0.0182  	0.03434  	-0.0258  	-0.0468  	-0.0199  	-0.0384  	0.01736  	-0.0239  	0.01980  	-0.0244  	0.02138  	0.00036  	0.06400  	-0.0511  	0.11583  	-0.0013  	0.00255  	0.15137  	0.98750  	127.120  	98.606  	
-0.3134  	0.17096  	-1.0330  	-1.3788  	-0.9148  	-0.9333  	-0.3069  	-0.1157  	0.26399  	0.52437  	0.17045  	-0.0066  	0.03311  	-0.0701  	0.36800  	0.80000  	-0.2174  	-0.9144  	0.32650  	0.27109  	0.27618  	0.02254  	-0.7915  	0.53909  	0.17510  	0.11206  	0.02682  	0.17139  	-0.7029  	-0.1289  	-0.0263  	0.27015  	0.05439  	-0.0666  	0.58054  	-0.0721  	0.64881  	0.01518  	-0.7711  	0.44185  	0.42399  	-0.0366  	-0.3432  	0.35221  	0.21614  	-0.0882  	0.01007  	-0.1004  	-0.0349  	-0.0273  	-0.1125  	-0.0358  	-0.0159  	0.03453  	-0.0273  	-0.0519  	-0.0163  	-0.0398  	0.02202  	-0.0220  	0.02205  	-0.0275  	0.02236  	0.00327  	0.06400  	-0.0511  	0.11583  	-0.0013  	0.00255  	0.15137  	0.98750  	127.120  	98.606  	
-0.2875  	0.19944  	-0.9960  	-1.3827  	-0.9193  	-0.9163  	-0.2912  	-0.0746  	0.27716  	0.51045  	0.17507  	-0.0134  	0.04818  	-0.0165  	0.36590  	0.81600  	-0.2180  	-0.9015  	0.33349  	0.25581  	0.31592  	0.02285  	-0.8025  	0.53064  	0.15829  	0.10902  	0.04239  	0.16626  	-0.7232  	-0.1348  	-0.0236  	0.27943  	0.06680  	-0.0687  	0.59589  	-0.1002  	0.65711  	0.01907  	-0.7874  	0.42487  	0.41377  	-0.0394  	-0.3439  	0.35127  	0.21786  	-0.0880  	0.01345  	-0.1055  	-0.0330  	-0.0291  	-0.1112  	-0.0357  	-0.0171  	0.03025  	-0.0274  	-0.0518  	-0.0163  	-0.0387  	0.01729  	-0.0272  	0.02142  	-0.0244  	0.02049  	0.00122  	0.06400  	-0.0511  	0.11583  	-0.0013  	0.00255  	0.15137  	0.98750  	127.120  	98.606  	
-0.2714  	0.20737  	-0.9829  	-1.3559  	-0.9129  	-0.9183  	-0.2904  	-0.0715  	0.28846  	0.49826  	0.14930  	-0.0193  	0.06626  	0.00675  	0.38360  	0.81616  	-0.2276  	-0.9162  	0.33915  	0.25401  	0.33791  	0.01499  	-0.8232  	0.52318  	0.14196  	0.11172  	0.02963  	0.14610  	-0.7449  	-0.1379  	-0.0290  	0.28479  	0.06930  	-0.0713  	0.60253  	-0.1128  	0.66171  	0.01844  	-0.7955  	0.41619  	0.39565  	-0.0382  	-0.3536  	0.35511  	0.21833  	-0.0891  	0.01549  	-0.1079  	-0.0293  	-0.0281  	-0.1114  	-0.0382  	-0.0182  	0.03210  	-0.0291  	-0.0482  	-0.0158  	-0.0381  	0.01317  	-0.0298  	0.02058  	-0.0232  	0.01527  	-0.0006  	0.06400  	-0.0511  	0.11583  	-0.0013  	0.00255  	0.15137  	0.98750  	127.120  	98.606  	
-0.1920  	0.24124  	-0.9370  	-1.3205  	-0.9156  	-0.8549  	-0.2790  	-0.0283  	0.32936  	0.47605  	0.15697  	-0.0151  	0.07383  	0.03723  	0.42379  	0.84144  	-0.2296  	-0.9417  	0.35071  	0.23826  	0.38650  	0.02175  	-0.7947  	0.54674  	0.14282  	0.10129  	0.07082  	0.08652  	-0.7970  	-0.1404  	-0.0316  	0.28749  	0.08387  	-0.0757  	0.63710  	-0.1285  	0.69876  	0.02968  	-0.8073  	0.41166  	0.37672  	-0.0459  	-0.3620  	0.35946  	0.21408  	-0.0901  	0.00968  	-0.1022  	-0.0290  	-0.0299  	-0.1096  	-0.0387  	-0.0171  	0.03653  	-0.0291  	-0.0422  	-0.0170  	-0.0376  	0.01539  	-0.0240  	0.02366  	-0.0197  	0.01754  	-0.0019  	0.06400  	-0.0511  	0.11583  	-0.0013  	0.00255  	0.15137  	0.98750  	127.120  	98.606  	
-0.1548  	0.25556  	-0.8967  	-1.3112  	-0.9226  	-0.8068  	-0.2755  	0.00192  	0.34712  	0.46343  	0.16105  	-0.0170  	0.07180  	0.05700  	0.44005  	0.85939  	-0.2298  	-0.9470  	0.35820  	0.22522  	0.41377  	0.04070  	-0.7710  	0.56866  	0.15790  	0.09407  	0.08799  	0.05792  	-0.8157  	-0.1407  	-0.0331  	0.29189  	0.09203  	-0.0747  	0.64694  	-0.1300  	0.72205  	0.03513  	-0.8089  	0.40522  	0.37549  	-0.0470  	-0.3508  	0.35841  	0.21169  	-0.0894  	0.00772  	-0.0918  	-0.0256  	-0.0291  	-0.1098  	-0.0384  	-0.0185  	0.03577  	-0.0300  	-0.0403  	-0.0166  	-0.0355  	0.01586  	-0.0201  	0.02114  	-0.0214  	0.01774  	-0.0027  	0.06400  	-0.0511  	0.11583  	-0.0013  	0.00255  	0.15137  	0.98750  	127.120  	98.606  	
-0.1816  	0.25076  	-0.9119  	-1.3255  	-0.9305  	-0.8248  	-0.2776  	-0.0077  	0.34155  	0.46792  	0.16816  	-0.0037  	0.07042  	0.05247  	0.41539  	0.85335  	-0.2279  	-0.9464  	0.35023  	0.22241  	0.40097  	0.03824  	-0.7623  	0.56692  	0.14762  	0.09952  	0.07135  	0.07140  	-0.8010  	-0.1391  	-0.0303  	0.28550  	0.09241  	-0.0751  	0.63492  	-0.1298  	0.70873  	0.03245  	-0.8099  	0.40244  	0.38898  	-0.0495  	-0.3529  	0.35958  	0.20998  	-0.0890  	0.00808  	-0.0954  	-0.0285  	-0.0289  	-0.1112  	-0.0383  	-0.0178  	0.03542  	-0.0306  	-0.0434  	-0.0179  	-0.0357  	0.01493  	-0.0224  	0.02314  	-0.0203  	0.01846  	-0.0027  	0.06400  	-0.0511  	0.11583  	-0.0013  	0.00255  	0.15137  	0.98750  	127.120  	98.606  	
-0.1866  	0.25030  	-0.9226  	-1.3276  	-0.9305  	-0.8327  	-0.2780  	-0.0097  	0.33707  	0.47192  	0.17676  	-0.0072  	0.07003  	0.04693  	0.41636  	0.85304  	-0.2238  	-0.9489  	0.35099  	0.21960  	0.40399  	0.03514  	-0.7661  	0.57201  	0.14676  	0.09886  	0.08598  	0.06330  	-0.8136  	-0.1410  	-0.0300  	0.28981  	0.08930  	-0.0763  	0.63986  	-0.1300  	0.72200  	0.03493  	-0.8154  	0.40246  	0.37993  	-0.0478  	-0.3573  	0.35896  	0.21091  	-0.0882  	0.00781  	-0.0973  	-0.0300  	-0.0281  	-0.1111  	-0.0380  	-0.0173  	0.03580  	-0.0301  	-0.0430  	-0.0184  	-0.0366  	0.01581  	-0.0228  	0.02394  	-0.0203  	0.01882  	-0.0018  	0.06400  	-0.0511  	0.11583  	-0.0013  	0.00255  	0.15137  	0.98750  	127.120  	98.606  	
-0.1784  	0.24881  	-0.9209  	-1.3311  	-0.9288  	-0.8329  	-0.2771  	-0.0106  	0.33773  	0.47406  	0.18220  	-0.0069  	0.06764  	0.03991  	0.42298  	0.85466  	-0.2218  	-0.9501  	0.35339  	0.21942  	0.40987  	0.03467  	-0.7712  	0.56875  	0.14965  	0.09893  	0.09416  	0.05698  	-0.8224  	-0.1416  	-0.0308  	0.29367  	0.08449  	-0.0778  	0.64565  	-0.1294  	0.72637  	0.03806  	-0.8146  	0.40419  	0.37575  	-0.0464  	-0.3580  	0.36010  	0.21132  	-0.0887  	0.00710  	-0.0976  	-0.0293  	-0.0283  	-0.1107  	-0.0380  	-0.0176  	0.03636  	-0.0292  	-0.0415  	-0.0184  	-0.0365  	0.01663  	-0.0220  	0.02312  	-0.0202  	0.01835  	-0.0019  	0.06400  	-0.0511  	0.11583  	-0.0013  	0.00255  	0.15137  	0.98750  	127.120  	98.606  	
-0.1966  	0.24239  	-0.9321  	-1.3353  	-0.9236  	-0.8544  	-0.2810  	-0.0240  	0.32901  	0.47530  	0.17661  	-0.0073  	0.07169  	0.03537  	0.40214  	0.85248  	-0.2259  	-0.9460  	0.35118  	0.22891  	0.39384  	0.02700  	-0.7818  	0.55282  	0.13995  	0.10260  	0.07303  	0.07650  	-0.8062  	-0.1419  	-0.0298  	0.29057  	0.08300  	-0.0776  	0.63442  	-0.1296  	0.70709  	0.03535  	-0.8111  	0.40460  	0.38053  	-0.0471  	-0.3602  	0.35961  	0.21107  	-0.0885  	0.00945  	-0.0993  	-0.0297  	-0.0269  	-0.1101  	-0.0379  	-0.0174  	0.03567  	-0.0291  	-0.0437  	-0.0183  	-0.0373  	0.01544  	-0.0244  	0.02336  	-0.0205  	0.01907  	-0.0026  	0.06400  	-0.0511  	0.11583  	-0.0013  	0.00255  	0.15137  	0.98750  	127.120  	98.606  	
