-0.1461  	0.26325  	-0.5990  	-1.7642  	-0.6504  	-1.6196  	0.54948  	0.55402  	0.27907  	0.25603  	0.34916  	-0.5022  	0.25940  	0.30237  	-0.3977  	1.44645  	-0.6424  	-0.0673  	0.21947  	0.49567  	0.30407  	-0.1740  	-0.6823  	0.74127  	0.49950  	-0.1542  	0.46892  	0.27766  	-0.5860  	-0.3017  	0.02706  	0.17733  	0.20775  	-0.0830  	0.54036  	-0.2463  	0.45997  	-0.4474  	-0.4125  	0.76250  	0.12169  	-0.1575  	-0.1943  	0.31123  	0.14548  	-0.0637  	0.01526  	0.00178  	-0.0126  	-0.0152  	-0.0151  	-0.0570  	-0.0795  	-0.0494  	-0.0596  	-0.0286  	0.02945  	-0.0452  	-0.0155  	0.02239  	0.02906  	0.01132  	0.07112  	-0.0337  	0.05792  	0.09240  	0.02501  	0.02379  	-0.0674  	-0.0570  	0.96637  	126.128  	110.512  	
-0.1458  	0.26754  	-0.6267  	-1.6743  	-0.6027  	-1.5820  	0.54178  	0.54914  	0.27320  	0.19849  	0.24015  	-0.4932  	0.30698  	0.40593  	-0.2868  	1.38082  	-0.6399  	-0.0626  	0.21852  	0.53362  	0.28132  	-0.1735  	-0.7048  	0.73402  	0.50004  	-0.1571  	0.48276  	0.33862  	-0.5319  	-0.2433  	-0.0010  	0.15954  	0.19389  	-0.0804  	0.56082  	-0.2242  	0.43668  	-0.4782  	-0.4026  	0.76774  	0.09575  	-0.1477  	-0.2072  	0.30209  	0.16024  	-0.0605  	0.00941  	-0.0022  	-0.0160  	-0.0076  	-0.0057  	-0.0603  	-0.0747  	-0.0499  	-0.0610  	-0.0247  	0.02297  	-0.0420  	-0.0185  	0.02433  	0.02267  	0.01599  	0.05744  	-0.0374  	0.05792  	0.09240  	0.02501  	0.02379  	-0.0674  	-0.0570  	0.96637  	126.128  	110.512  	
-0.1193  	0.32968  	-0.5819  	-1.6854  	-0.5867  	-1.5190  	0.58823  	0.59033  	0.27123  	0.22034  	0.15259  	-0.5437  	0.33715  	0.50781  	-0.2166  	1.35399  	-0.6523  	-0.0530  	0.21302  	0.49408  	0.24516  	-0.1246  	-0.7078  	0.69173  	0.57501  	-0.1817  	0.51114  	0.35456  	-0.4646  	-0.2165  	-0.0169  	0.14754  	0.20501  	-0.0752  	0.53520  	-0.1844  	0.38776  	-0.4856  	-0.3797  	0.79022  	0.10045  	-0.1343  	-0.2012  	0.29461  	0.15838  	-0.0616  	0.01338  	0.01405  	-0.0093  	-0.0092  	-0.0024  	-0.0578  	-0.0736  	-0.0558  	-0.0615  	-0.0215  	0.02644  	-0.0461  	-0.0221  	0.02587  	0.02755  	0.00568  	0.05230  	-0.0404  	0.05792  	0.09240  	0.02501  	0.02379  	-0.0674  	-0.0570  	0.96637  	126.128  	110.512  	
-0.0656  	0.39000  	-0.5695  	-1.6200  	-0.5396  	-1.4780  	0.60943  	0.63777  	0.28613  	0.24094  	0.07267  	-0.5903  	0.38330  	0.60052  	-0.2009  	1.34641  	-0.6537  	-0.0416  	0.23289  	0.44298  	0.22060  	-0.0986  	-0.7177  	0.67417  	0.64641  	-0.1869  	0.53227  	0.36525  	-0.4045  	-0.1844  	-0.0033  	0.12752  	0.20247  	-0.0722  	0.51495  	-0.1947  	0.34613  	-0.5018  	-0.3387  	0.79819  	0.09231  	-0.1359  	-0.2056  	0.29376  	0.14673  	-0.0612  	0.01409  	0.02203  	0.00107  	-0.0121  	0.00612  	-0.0530  	-0.0680  	-0.0490  	-0.0663  	-0.0202  	0.01508  	-0.0446  	-0.0191  	0.03178  	0.02734  	0.01142  	0.05580  	-0.0448  	0.05792  	0.09240  	0.02501  	0.02379  	-0.0674  	-0.0570  	0.96637  	126.128  	110.512  	
-0.1494  	0.35464  	-0.7147  	-1.4476  	-0.4414  	-1.5763  	0.60924  	0.56207  	0.29174  	0.31427  	-0.0028  	-0.5248  	0.40373  	0.69568  	-0.1429  	1.28551  	-0.6676  	-0.0565  	0.20095  	0.49170  	0.13489  	-0.0635  	-0.7913  	0.70199  	0.72664  	-0.1780  	0.50853  	0.39398  	-0.3691  	-0.1733  	-0.0017  	0.09767  	0.20782  	-0.0545  	0.50409  	-0.1854  	0.28095  	-0.5285  	-0.3025  	0.81212  	0.02982  	-0.1103  	-0.2368  	0.28287  	0.16277  	-0.0627  	0.01313  	0.00867  	-0.0067  	-0.0210  	0.00704  	-0.0495  	-0.0735  	-0.0504  	-0.0696  	-0.0253  	0.02059  	-0.0500  	-0.0105  	0.02684  	0.02907  	0.01099  	0.05865  	-0.0352  	0.05792  	0.09240  	0.02501  	0.02379  	-0.0674  	-0.0570  	0.96637  	126.128  	110.512  	
-0.3396  	0.25056  	-0.8292  	-1.5143  	-0.3885  	-1.8555  	0.64463  	0.58066  	0.27821  	0.26884  	0.20505  	-0.4689  	0.33760  	0.57390  	-0.2868  	1.32045  	-0.6913  	-0.0145  	0.19590  	0.60425  	0.14064  	-0.1838  	-0.9164  	0.70891  	0.67366  	-0.1867  	0.50798  	0.47781  	-0.3897  	-0.2049  	-0.0144  	0.10596  	0.23446  	-0.0560  	0.60959  	-0.1980  	0.32053  	-0.5428  	-0.3563  	0.83427  	0.03455  	-0.1164  	-0.2481  	0.29283  	0.16446  	-0.0606  	0.01931  	0.00524  	-0.0157  	-0.0133  	0.00072  	-0.0610  	-0.0876  	-0.0503  	-0.0668  	-0.0225  	0.03112  	-0.0564  	-0.0176  	0.01811  	0.02926  	0.00654  	0.04768  	-0.0414  	0.05792  	0.09240  	0.02501  	0.02379  	-0.0674  	-0.0570  	0.96637  	126.128  	110.512  	
-0.5227  	0.18028  	-0.8903  	-1.6908  	-0.4343  	-1.9100  	0.59843  	0.53104  	0.27247  	0.28180  	0.25199  	-0.4277  	0.32197  	0.38485  	-0.4655  	1.38690  	-0.7148  	0.05187  	0.13682  	0.67278  	0.09498  	-0.2497  	-0.9058  	0.72392  	0.51415  	-0.1253  	0.33527  	0.58540  	-0.4123  	-0.2594  	0.01517  	0.12403  	0.23512  	-0.0654  	0.58893  	-0.2028  	0.25020  	-0.5519  	-0.3432  	0.86163  	0.02465  	-0.1088  	-0.2727  	0.28383  	0.17392  	-0.0706  	0.02047  	-0.0182  	-0.0288  	0.00259  	0.00207  	-0.0458  	-0.0777  	-0.0520  	-0.0626  	-0.0391  	0.04167  	-0.0443  	-0.0163  	0.02337  	0.02390  	0.01616  	0.05017  	-0.0326  	0.05792  	0.09240  	0.02501  	0.02379  	-0.0674  	-0.0570  	0.96637  	126.128  	110.512  	
-0.3983  	0.22565  	-0.8136  	-1.6008  	-0.4263  	-1.7058  	0.56015  	0.51098  	0.26506  	0.27916  	0.13532  	-0.3926  	0.33634  	0.40285  	-0.3773  	1.43057  	-0.7134  	0.05405  	0.21034  	0.66848  	-0.0046  	-0.2084  	-0.8791  	0.62792  	0.57105  	-0.1252  	0.30167  	0.63078  	-0.3159  	-0.1738  	0.00968  	0.12138  	0.23336  	-0.0392  	0.49776  	-0.1903  	0.22177  	-0.5247  	-0.3299  	0.80430  	0.09885  	-0.1395  	-0.2065  	0.30010  	0.16022  	-0.0687  	0.02751  	0.00663  	-0.0090  	-0.0102  	-0.0074  	-0.0667  	-0.0846  	-0.0389  	-0.0634  	-0.0295  	0.03389  	-0.0496  	-0.0250  	0.01598  	0.02193  	-0.0028  	0.04800  	-0.0411  	0.05792  	0.09240  	0.02501  	0.02379  	-0.0674  	-0.0570  	0.96637  	126.128  	110.512  	
-0.3259  	0.24422  	-0.7455  	-1.7374  	-0.5756  	-1.6282  	0.55550  	0.48601  	0.26839  	0.29197  	0.13969  	-0.4845  	0.27145  	0.28304  	-0.5254  	1.37538  	-0.6764  	0.10496  	0.20676  	0.60965  	-4.5764  	-0.1843  	-0.8205  	0.56754  	0.56575  	-0.1363  	0.28948  	0.59245  	-0.3183  	-0.2072  	0.00345  	0.12375  	0.20881  	-0.0623  	0.39941  	-0.1738  	0.24023  	-0.5268  	-0.2982  	0.82577  	0.14773  	-0.1732  	-0.2054  	0.28674  	0.15611  	-0.0685  	0.02926  	0.00363  	-0.0073  	-0.0009  	0.01056  	-0.0643  	-0.0760  	-0.0468  	-0.0595  	-0.0396  	0.03105  	-0.0444  	-0.0152  	0.02748  	0.00628  	-0.0042  	0.07299  	-0.0283  	0.05792  	0.09240  	0.02501  	0.02379  	-0.0674  	-0.0570  	0.96637  	126.128  	110.512  	
-0.4272  	0.22218  	-0.6837  	-1.8329  	-0.6381  	-1.5834  	0.53540  	0.49824  	0.23281  	0.21123  	0.27821  	-0.5136  	0.18037  	0.09493  	-0.6060  	1.41620  	-0.6541  	0.06916  	0.25242  	0.59969  	0.10320  	-0.2156  	-0.7407  	0.68978  	0.49969  	-0.1460  	0.39989  	0.48749  	-0.4429  	-0.2399  	0.00918  	0.14509  	0.21517  	-0.0783  	0.42267  	-0.1606  	0.33738  	-0.4859  	-0.3567  	0.76667  	0.15136  	-0.1577  	-0.2083  	0.30718  	0.16148  	-0.0660  	0.02320  	-0.0037  	-0.0097  	-0.0167  	0.00739  	-0.0565  	-0.0658  	-0.0505  	-0.0641  	-0.0300  	0.03150  	-0.0490  	-0.0116  	0.02994  	0.01758  	0.00609  	0.05756  	-0.0308  	0.05792  	0.09240  	0.02501  	0.02379  	-0.0674  	-0.0570  	0.96637  	126.128  	110.512  	
